Value,Count,WHRALL,LIFE_FORM,WHRNUM,WHRNAME,WHRTYPE,WHRSIZE,WHRDENSITY,WHR10NUM,WHR10NAME,WHR13NUM,WHR13NAME,SOURCE_NAM,SOURCE_YEA
5989,164.00000000000,JPN2P,CONIFER,24,Jeffrey Pine,JPN,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2001
5990,27.00000000000,BOP2D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2003
5991,37814.00000000000,SCN4P,CONIFER,48,Subalpine Conifer,SCN,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
5992,1484.00000000000,SCN3P,CONIFER,48,Subalpine Conifer,SCN,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
5993,144.00000000000,CPC5M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastNW,1994
5994,326.00000000000,MHC4S,CONIFER,35,Montane Hardwood-Conifer,MHC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
5995,907.00000000000,SCN2S,CONIFER,48,Subalpine Conifer,SCN,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2001
5996,289.00000000000,LPN4S,CONIFER,29,Lodgepole Pine,LPN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2001
5997,154.00000000000,BOW2P,HARDWOOD,9,Blue Oak Woodland,BOW,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
5998,657.00000000000,SCN2S,CONIFER,48,Subalpine Conifer,SCN,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
5999,6.00000000000,URB3S,URBAN,53,Urban,URB,3,S,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastS,2007
6000,15.00000000000,MRI5D,HARDWOOD,37,Montane Riparian,MRI,5,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2000
6001,88.00000000000,BOW4S,HARDWOOD,9,Blue Oak Woodland,BOW,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
6002,35.00000000000,COW5D,HARDWOOD,10,Coastal Oak Woodland,COW,5,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
6003,23633.00000000000,EPN5M,CONIFER,20,Eastside Pine,EPN,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6004,165.00000000000,MHW3S,HARDWOOD,36,Montane Hardwood,MHW,3,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley,2000
6005,411.00000000000,JPN5M,CONIFER,24,Jeffrey Pine,JPN,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6006,19712.00000000000,SCN4M,CONIFER,48,Subalpine Conifer,SCN,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6007,4116.00000000000,SCN5M,CONIFER,48,Subalpine Conifer,SCN,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6008,6305.00000000000,LPN5D,CONIFER,29,Lodgepole Pine,LPN,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6009,251.00000000000,VRI4P,HARDWOOD,56,Valley Foothill Riparian,VRI,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
6010,646.00000000000,VRI4M,HARDWOOD,56,Valley Foothill Riparian,VRI,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
6011,34.00000000000,MHW2D,HARDWOOD,36,Montane Hardwood,MHW,2,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralValley,2000
6012,2061.00000000000,SCN5P,CONIFER,48,Subalpine Conifer,SCN,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6013,15.00000000000,ASP5M,HARDWOOD,5,Aspen,ASP,5,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2000
6014,408.00000000000,URB4S,URBAN,53,Urban,URB,4,S,80.00000000000,Urban,80,Urban,DFW-WestSacValley,2009
6015,14.00000000000,ASP5D,HARDWOOD,5,Aspen,ASP,5,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2001
6016,287.00000000000,MHC5P,CONIFER,35,Montane Hardwood-Conifer,MHC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6017,288.00000000000,SCN5D,CONIFER,48,Subalpine Conifer,SCN,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6018,25.00000000000,JPN2D,CONIFER,24,Jeffrey Pine,JPN,2,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2001
6019,37.00000000000,CPC1P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,1,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2007
6020,522.00000000000,ASPXX,SHRUB,5,Aspen,ASP,X,X,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
6021,432.00000000000,WFR6M,CONIFER,58,White Fir,WFR,6,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6022,20.00000000000,MHC4M,CONIFER,35,Montane Hardwood-Conifer,MHC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralValley,2000
6023,148.00000000000,URB3S,URBAN,53,Urban,URB,3,S,80.00000000000,Urban,80,Urban,DFW-WestSacValley,2009
6024,70.00000000000,CPC3M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6025,635.00000000000,SCN4D,CONIFER,48,Subalpine Conifer,SCN,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6026,446.00000000000,SCN5S,CONIFER,48,Subalpine Conifer,SCN,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6027,72.00000000000,LPN5S,CONIFER,29,Lodgepole Pine,LPN,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6028,164.00000000000,SCN3M,CONIFER,48,Subalpine Conifer,SCN,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6029,37.00000000000,KMC3P,CONIFER,27,Klamath Mixed Conifer,KMC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6030,439.00000000000,MHC5M,CONIFER,35,Montane Hardwood-Conifer,MHC,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6031,28.00000000000,KMC3M,CONIFER,27,Klamath Mixed Conifer,KMC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6032,19.00000000000,MRI5D,HARDWOOD,37,Montane Riparian,MRI,5,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-GreatBasin,2001
6033,32.00000000000,KMC5M,CONIFER,27,Klamath Mixed Conifer,KMC,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6034,1164.00000000000,CPC3P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6035,151.00000000000,JPN3M,CONIFER,24,Jeffrey Pine,JPN,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6036,96.00000000000,CPC3S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6037,5253.00000000000,CPC3S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,1998
6038,233.00000000000,MHC5S,CONIFER,35,Montane Hardwood-Conifer,MHC,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6039,101.00000000000,BOW2M,HARDWOOD,9,Blue Oak Woodland,BOW,2,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
6040,181.00000000000,BOP2P,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
6041,4.00000000000,MRI4S,HARDWOOD,37,Montane Riparian,MRI,4,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2000
6042,1449.00000000000,CPC3M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,1998
6043,4098.00000000000,CPC3P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,1998
6044,34.00000000000,LPN2M,CONIFER,29,Lodgepole Pine,LPN,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2001
6045,579.00000000000,RFR6P,CONIFER,45,Red Fir,RFR,6,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6046,40.00000000000,BOP3D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2003
6047,766.00000000000,MCPXX,SHRUB,34,Montane Chaparral,MCP,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-GreatBasin,1983
6048,200.00000000000,COW4M,HARDWOOD,10,Coastal Oak Woodland,COW,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
6049,7.00000000000,JPN2P,CONIFER,24,Jeffrey Pine,JPN,2,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6050,25.00000000000,KMC5P,CONIFER,27,Klamath Mixed Conifer,KMC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6051,807.00000000000,COW4P,HARDWOOD,10,Coastal Oak Woodland,COW,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
6052,43.00000000000,DORXX,AGRICULTURE,67,Deciduous Orchard,DOR,X,X,10.00000000000,Agriculture,10,Agriculture,CALVEG-NorthCoastS/CALFIRE update,2007
6053,43.00000000000,CSCXX,SHRUB,13,Coastal Scrub,CSC,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-NorthCoastS/CALFIRE update,2007
6054,40.00000000000,MHC4M,CONIFER,35,Montane Hardwood-Conifer,MHC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6055,59.00000000000,COW3P,HARDWOOD,10,Coastal Oak Woodland,COW,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
6056,16.00000000000,KMC4M,CONIFER,27,Klamath Mixed Conifer,KMC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6057,16.00000000000,MRI3P,HARDWOOD,37,Montane Riparian,MRI,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS/CALFIRE update,2007
6058,41.00000000000,KMC3S,CONIFER,27,Klamath Mixed Conifer,KMC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6059,279.00000000000,MRI3P,HARDWOOD,37,Montane Riparian,MRI,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran,2005
6060,1827.00000000000,CPC3D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6061,23.00000000000,COW3M,HARDWOOD,10,Coastal Oak Woodland,COW,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-CentralVallyRipEast,2011
6062,220.00000000000,CPC5P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,5,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6063,476.00000000000,CPC5M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6064,20.00000000000,CPC5S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,5,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6065,23.00000000000,PASXX,HERBACEOUS,72,Pasture,PAS,X,X,60.00000000000,Herbaceous,60,Herbaceous,CALVEG-NorthCoastS/CALFIRE update,2007
6066,13.00000000000,MRI6M,HARDWOOD,37,Montane Riparian,MRI,6,M,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthSierran/CALFIRE update,2000
6067,59.00000000000,JPN4D,CONIFER,24,Jeffrey Pine,JPN,4,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2001
6068,17.00000000000,JUN4S,CONIFER,26,Juniper,JUN,4,S,30.00000000000,Conifer,32,Conifer Woodland,DFW-CentralVallyRipEast,2011
6069,22.00000000000,CPC2S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6070,9633.00000000000,BOW3M,HARDWOOD,9,Blue Oak Woodland,BOW,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,1998
6071,33.00000000000,LPN6M,CONIFER,29,Lodgepole Pine,LPN,6,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6072,17.00000000000,BOW4S,HARDWOOD,9,Blue Oak Woodland,BOW,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS/CALFIRE update,2007
6073,2788.00000000000,ADSXX,SHRUB,1,Alpine-Dwarf Shrub,ADS,X,X,70.00000000000,Shrub,70,Shrub,CALVEG-NorthSierran,2000
6074,3.00000000000,BOW5S,HARDWOOD,9,Blue Oak Woodland,BOW,5,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS/CALFIRE update,2007
6075,98.00000000000,CPC2S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,1998
6076,1900058.00000000000,IRFXX,AGRICULTURE,70,Irrigated Row and Field Crops,IRF,X,X,10.00000000000,Agriculture,10,Agriculture,CALVEG-CentralValley,2000
6077,329.00000000000,CPC4M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6078,24.00000000000,SMC3S,CONIFER,51,Sierran Mixed Conifer,SMC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,1983
6079,23.00000000000,PPN3M,CONIFER,42,Ponderosa Pine,PPN,3,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6080,39.00000000000,VOW2M,HARDWOOD,55,Valley Oak Woodland,VOW,2,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2003
6081,1.00000000000,PPN4P,CONIFER,42,Ponderosa Pine,PPN,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6082,18.00000000000,MRI3S,HARDWOOD,37,Montane Riparian,MRI,3,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2003
6083,31.00000000000,MRI2D,HARDWOOD,37,Montane Riparian,MRI,2,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2003
6084,27.00000000000,MRI2S,HARDWOOD,37,Montane Riparian,MRI,2,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2003
6085,35.00000000000,COW2P,HARDWOOD,10,Coastal Oak Woodland,COW,2,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2003
6086,25.00000000000,COW2D,HARDWOOD,10,Coastal Oak Woodland,COW,2,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2003
6087,556.00000000000,URBXD,URBAN,53,Urban,URB,X,D,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastS,2007
6088,414.00000000000,URBXP,URBAN,53,Urban,URB,X,P,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastS,2007
6089,21.00000000000,MRI4D,HARDWOOD,37,Montane Riparian,MRI,4,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2003
6090,416.00000000000,URBXS,URBAN,53,Urban,URB,X,S,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastS,2007
6091,434.00000000000,URBXM,URBAN,53,Urban,URB,X,M,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastS,2007
6092,145.00000000000,MRI3P,HARDWOOD,37,Montane Riparian,MRI,3,P,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,1998
6093,120.00000000000,MRI3S,HARDWOOD,37,Montane Riparian,MRI,3,S,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,1998
6094,32829.00000000000,EPN4S,CONIFER,20,Eastside Pine,EPN,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6095,91.00000000000,DFR5M,CONIFER,14,Douglas Fir,DFR,5,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS/CALFIRE update,1998
6096,23.00000000000,PPN6D,CONIFER,42,Ponderosa Pine,PPN,6,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6097,1.00000000000,DFR5D,CONIFER,14,Douglas Fir,DFR,5,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6098,114.00000000000,CPC4M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,1998
6099,47.00000000000,DFR6M,CONIFER,14,Douglas Fir,DFR,6,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6100,3032.00000000000,VOW4D,HARDWOOD,55,Valley Oak Woodland,VOW,4,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
6101,105.00000000000,CPC4P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6102,88.00000000000,CPC2D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6103,39.00000000000,CPC4S,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,1998
6104,114.00000000000,URB3P,URBAN,53,Urban,URB,3,P,80.00000000000,Urban,80,Urban,DFW-WestSacValley,2009
6105,5.00000000000,URB4D,URBAN,53,Urban,URB,4,D,80.00000000000,Urban,80,Urban,DFW-WestSacValley,2009
6106,13.00000000000,URB4M,URBAN,53,Urban,URB,4,M,80.00000000000,Urban,80,Urban,DFW-WestSacValley,2009
6107,34.00000000000,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.00000000000,Wetland,100,Wetland,CALVEG-NorthSierran,2000
6108,1.00000000000,MHC4S,CONIFER,35,Montane Hardwood-Conifer,MHC,4,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-CentralValley,2000
6109,10359.00000000000,BOW4M,HARDWOOD,9,Blue Oak Woodland,BOW,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,1994
6110,271.00000000000,WFR6D,CONIFER,58,White Fir,WFR,6,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6111,7.00000000000,URB3M,URBAN,53,Urban,URB,3,M,80.00000000000,Urban,80,Urban,CALVEG-NorthCoastS,2007
6112,337.00000000000,BOW4P,HARDWOOD,9,Blue Oak Woodland,BOW,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
6113,895.00000000000,BOW4D,HARDWOOD,9,Blue Oak Woodland,BOW,4,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
6114,911.00000000000,BOW4P,HARDWOOD,9,Blue Oak Woodland,BOW,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
6115,272.00000000000,BOW4S,HARDWOOD,9,Blue Oak Woodland,BOW,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
6116,553.00000000000,SMC3P,CONIFER,51,Sierran Mixed Conifer,SMC,3,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6117,712.00000000000,MHC3S,CONIFER,35,Montane Hardwood-Conifer,MHC,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2005
6118,34.00000000000,DFR2M,CONIFER,14,Douglas Fir,DFR,2,M,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS/CALFIRE update,1998
6119,2578.00000000000,ASP4D,HARDWOOD,5,Aspen,ASP,4,D,50.00000000000,Hardwood,51,Hardwood Forest,CALVEG-GreatBasin,2001
6120,2.00000000000,CPC3D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,2003
6121,24.00000000000,CPC4P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthCoastS,1998
6122,1151.00000000000,VOW4P,HARDWOOD,55,Valley Oak Woodland,VOW,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
6123,17.00000000000,WFR6P,CONIFER,58,White Fir,WFR,6,P,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6124,97.00000000000,BOW1P,HARDWOOD,9,Blue Oak Woodland,BOW,1,P,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
6125,74.00000000000,BOW1D,HARDWOOD,9,Blue Oak Woodland,BOW,1,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
6126,83.00000000000,VOW3M,HARDWOOD,55,Valley Oak Woodland,VOW,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
6127,339.00000000000,VOW4M,HARDWOOD,55,Valley Oak Woodland,VOW,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthSierran,2000
6128,39602.00000000000,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.00000000000,Hardwood,51,Hardwood Forest,DFW-Napa,2002
6129,94216.00000000000,BOW3S,HARDWOOD,9,Blue Oak Woodland,BOW,3,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6130,55295.00000000000,BOW3M,HARDWOOD,9,Blue Oak Woodland,BOW,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6131,310318.00000000000,AGSXX,HERBACEOUS,3,Annual Grassland,AGS,X,X,60.00000000000,Herbaceous,60,Herbaceous,DFW-Napa,2002
6132,85934.00000000000,MHW4M,HARDWOOD,36,Montane Hardwood,MHW,4,M,50.00000000000,Hardwood,51,Hardwood Forest,DFW-Napa,2002
6133,13713.00000000000,BOW4S,HARDWOOD,9,Blue Oak Woodland,BOW,4,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6134,132585.00000000000,BOW3P,HARDWOOD,9,Blue Oak Woodland,BOW,3,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6135,2533.00000000000,WTMXX,HERBACEOUS,59,Wet Meadow,WTM,X,X,100.00000000000,Wetland,100,Wetland,DFW-Napa,2002
6136,23432.00000000000,BOW4M,HARDWOOD,9,Blue Oak Woodland,BOW,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6137,28.00000000000,BOP3D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralValley,2000
6138,30311.00000000000,BOW4P,HARDWOOD,9,Blue Oak Woodland,BOW,4,P,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6139,12062.00000000000,BOP3M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6140,2192.00000000000,BOP4M,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,4,M,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6141,142.00000000000,JPN3D,CONIFER,24,Jeffrey Pine,JPN,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6142,17035.00000000000,BOW3D,HARDWOOD,9,Blue Oak Woodland,BOW,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6143,3588.00000000000,CSCXX,SHRUB,13,Coastal Scrub,CSC,X,X,70.00000000000,Shrub,70,Shrub,DFW-Napa,2002
6144,10.00000000000,JPN3D,CONIFER,24,Jeffrey Pine,JPN,3,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2001
6145,39.00000000000,JPN3S,CONIFER,24,Jeffrey Pine,JPN,3,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6146,435.00000000000,BOW5S,HARDWOOD,9,Blue Oak Woodland,BOW,5,S,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6147,3294.00000000000,MHW5M,HARDWOOD,36,Montane Hardwood,MHW,5,M,50.00000000000,Hardwood,51,Hardwood Forest,DFW-Napa,2002
6148,1399.00000000000,VRI3D,HARDWOOD,56,Valley Foothill Riparian,VRI,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
6149,1204.00000000000,EPN2S,CONIFER,20,Eastside Pine,EPN,2,S,30.00000000000,Conifer,31,Conifer Forest,CALVEG-GreatBasin,2001
6150,15015.00000000000,BOW4D,HARDWOOD,9,Blue Oak Woodland,BOW,4,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6151,38510.00000000000,MHW3P,HARDWOOD,36,Montane Hardwood,MHW,3,P,50.00000000000,Hardwood,51,Hardwood Forest,DFW-Napa,2002
6152,55.00000000000,MHC6D,CONIFER,35,Montane Hardwood-Conifer,MHC,6,D,30.00000000000,Conifer,31,Conifer Forest,CALVEG-NorthSierran,2000
6153,4849.00000000000,BOP3D,HARDWOOD,8,Blue Oak-Foothill Pine,BOP,3,D,50.00000000000,Hardwood,52,Hardwood Woodland,DFW-Napa,2002
6154,1090.00000000000,VRI3M,HARDWOOD,56,Valley Foothill Riparian,VRI,3,M,50.00000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2007
6155,182267.00000000000,MHW4D,HARDWOOD,36,Montane Hardwood,MHW,4,D,50.00000000000,Hardwood,51,Hardwood Forest,DFW-Napa,2002
6156,62757.00000000000,MHW3D,HARDWOOD,36,Montane Hardwood,MHW,3,D,50.00000000000,Hardwood,51,Hardwood Forest,DFW-Napa,2002
